,Unnamed: 0,orig,dest,airline,dep_date,ret_date,search_date,price
491382,491382,FRA,PEK,CA,2021-02-08,2021-02-23,2020-04-23,897.466
491476,491476,FRA,CTU,CA,2021-02-28,2021-03-18,2020-06-01,443.34800000000007
491491,491491,FRA,PEK,CA,2021-03-16,2021-04-01,2020-04-22,782.4500000000003
491563,491563,MUC,PVG,CA,2021-02-19,2021-03-06,2020-05-09,1152.914
491615,491615,FRA,PVG,CA,2021-02-26,2021-03-23,2020-05-06,1220.4035000000003
491645,491645,FRA,SHA,CA,2021-02-10,2021-02-24,2020-04-11,315.3400000000001
491732,491732,FRA,CPH,LH,2020-11-30,2020-12-09,2020-05-13,172.49999999999991
491779,491779,DRS,ZRH,LX,2020-11-30,2020-12-11,2020-05-05,633.3109999999998
491864,491864,FRA,BKK,TG,2020-11-30,2020-12-16,2020-06-04,632.638
491877,491877,FRA,PEK,CA,2021-02-02,2021-02-21,2020-04-23,829.2819999999998
491937,491937,FRA,PVG,CA,2021-02-07,2021-02-21,2020-04-28,1161.9930000000004
491995,491995,FRA,PVG,CA,2021-02-26,2021-03-12,2020-05-01,1220.5460000000005
492046,492046,CTU,KMG,CA,2021-02-03,2021-02-21,2020-04-27,249.967
492094,492094,CTU,KMG,CA,2021-02-06,2021-02-21,2020-04-20,249.653
492188,492188,JNB,WDH,SA,2020-11-30,2020-12-15,2020-05-29,232.1905
492206,492206,FRA,PEK,CA,2021-01-26,2021-02-09,2020-04-22,783.1970000000003
492261,492261,FRA,PEK,CA,2021-01-24,2021-02-09,2020-04-22,783.1970000000003
492316,492316,FRA,PEK,CA,2021-01-22,2021-02-09,2020-04-22,783.1970000000003
492377,492377,FRA,PVG,CA,2021-01-26,2021-02-09,2020-04-28,1117.1855000000003
492432,492432,FRA,PVG,CA,2021-01-24,2021-02-09,2020-04-28,1117.1855000000003
492470,492470,MAD,SCL,IB,2020-11-30,2020-12-18,2020-04-11,299.83
492525,492525,FRA,HAV,DE,2020-11-30,2020-12-12,2020-04-11,266.5200000000001
492598,492598,FRA,GDN,LH,2020-11-30,2020-12-14,2020-04-29,312.3614999999998
492652,492652,FRA,JFK,LH,2020-11-30,2020-12-06,2020-04-28,1025.0030000000004
492701,492701,FRA,PEK,CA,2021-01-23,2021-02-06,2020-04-22,885.9055000000003
492761,492761,FRA,PVG,CA,2021-02-20,2021-03-08,2020-04-27,1225.8415
492809,492809,FRA,CTU,CA,2021-02-07,2021-02-24,2020-04-20,476.9599999999999
492855,492855,FRA,MAD,IB,2020-11-30,2020-12-07,2020-04-11,756.17
492945,492945,FRA,LIS,LH,2020-11-30,2020-12-05,2020-05-16,173.27650000000008
492990,492990,FRA,MLA,LH,2020-11-30,2020-12-08,2020-05-06,321.73300000000006
493064,493064,FRA,CPT,LH,2020-11-30,2020-12-15,2020-05-25,273.198
493091,493091,FRA,PVG,CA,2021-02-20,2021-03-07,2020-04-27,1225.8415
493155,493155,FRA,SIN,SQ,2020-11-30,2020-12-25,2020-05-06,124.88999999999993
493226,493226,FRA,MEX,LH,2020-11-30,2020-12-14,2020-05-22,312.0314999999999
493275,493275,FRA,JNB,SA,2020-11-30,2020-12-14,2020-05-16,523.354
493343,493343,JNB,WDH,SA,2020-11-30,2020-12-14,2020-05-29,232.1905
493363,493363,ZRH,CPH,LX,2020-11-30,2020-12-07,2020-04-24,322.9935000000001
493421,493421,FRA,PVG,CA,2021-02-20,2021-03-06,2020-04-27,1225.8415
493484,493484,MUC,PEK,CA,2021-02-27,2021-03-09,2020-05-05,853.0880000000002
493525,493525,ZRH,MAD,LX,2020-11-30,2020-12-09,2020-04-21,349.457
493618,493618,ZRH,MCT,LX,2020-11-30,2020-12-08,2020-05-29,487.70699999999977
493637,493637,MUC,YUL,LH,2020-11-30,2020-12-13,2020-04-23,203.24700000000007
493691,493691,FRA,PEK,CA,2021-02-05,2021-02-18,2020-04-22,851.591
493735,493735,MAD,SCL,IB,2020-11-30,2020-12-14,2020-04-11,439.3485
493801,493801,IST,BKK,TK,2020-11-30,2020-12-14,2020-04-22,591.901
493861,493861,FRA,PVG,CA,2021-02-20,2021-03-05,2020-04-27,1225.8415
493920,493920,MUC,MAD,LH,2020-11-30,2020-12-07,2020-05-01,572.03
493979,493979,MUC,PEK,CA,2021-02-27,2021-03-05,2020-05-05,853.0880000000002
494034,494034,MUC,PEK,CA,2021-02-27,2021-03-13,2020-05-05,853.0880000000002
494076,494076,FRA,PEK,CA,2021-02-02,2021-02-18,2020-04-22,783.0100000000003
494140,494140,MUC,LIS,LH,2020-11-30,2020-12-10,2020-05-01,572.03
494191,494191,FRA,PVG,CA,2021-02-20,2021-03-04,2020-04-27,1225.8415
494241,494241,FRA,PEK,CA,2021-02-01,2021-02-10,2020-04-22,783.1280000000003
494297,494297,LHR,LAS,BA,2020-11-29,2020-12-19,2020-04-23,630.9939999999998
494368,494368,AUH,BKK,EY,2020-11-29,2020-12-14,2020-05-09,518.1499999999999
494412,494412,WDH,CPT,SW,2020-11-29,2020-12-13,2020-04-28,185.82100000000003
494461,494461,FRA,WDH,SW,2020-11-29,2020-12-13,2020-04-22,3875.358000000001
494516,494516,FRA,WDH,SW,2020-11-29,2020-12-10,2020-04-22,3875.358000000001
494586,494586,GIG,IGU,LA,2020-11-29,2020-12-16,2020-05-07,306.35300000000007
494618,494618,FRA,GRU,LA,2020-11-29,2020-12-14,2020-04-14,208.27000000000004
494695,494695,FRA,SIN,SQ,2020-11-29,2020-12-20,2020-05-06,124.88999999999993
494750,494750,FRA,SIN,SQ,2020-11-29,2020-12-19,2020-05-06,124.88999999999993
494806,494806,GRU,LIM,LA,2020-11-29,2020-12-13,2020-05-07,335.4355000000001
494844,494844,LHR,MEL,QF,2020-11-29,2020-12-19,2020-04-20,370.6970000000002
494907,494907,IST,ICN,TK,2020-11-29,2020-12-13,2020-04-28,591.9899999999998
494965,494965,MAD,EZE,IB,2020-11-29,2020-12-12,2020-05-01,263.7399999999999
495025,495025,FRA,SIN,SQ,2020-11-29,2020-12-13,2020-05-06,124.88999999999993
495067,495067,FRA,PEK,CA,2021-02-08,2021-02-21,2020-04-23,897.466
495135,495135,PEK,KMG,CA,2021-02-09,2021-02-21,2020-05-06,768.3884999999997
495209,495209,MUC,GDN,LH,2020-11-29,2020-12-07,2020-05-25,623.9985000000001
495248,495248,MAD,SCL,IB,2020-11-29,2020-12-18,2020-05-09,390.1145
495286,495286,FRA,PEK,CA,2021-01-19,2021-02-09,2020-04-22,867.3470000000002
495341,495341,FRA,PEK,CA,2021-01-25,2021-02-09,2020-04-22,783.1970000000003
495396,495396,FRA,PEK,CA,2021-01-28,2021-02-09,2020-04-22,783.1280000000003
495468,495468,FRA,PVG,CA,2021-02-21,2021-03-12,2020-05-09,1198.6425000000004
495495,495495,MUC,LIS,TP,2020-11-29,2020-12-07,2020-04-11,300.6535
495598,495598,JNB,CPT,SA,2020-11-29,2020-12-17,2020-05-29,216.5575
495625,495625,MUC,MAD,LH,2020-11-29,2020-12-09,2020-05-01,563.3619999999999
495677,495677,MUC,WAW,LH,2020-11-29,2020-12-07,2020-04-28,205.5485
495760,495760,AUH,CMB,EY,2020-11-29,2020-12-20,2020-05-26,525.653
495796,495796,FRA,KRK,LH,2020-11-29,2020-12-07,2020-05-07,475.1895
495851,495851,FRA,KEF,FI,2020-11-29,2020-12-05,2020-05-07,659.4025
495921,495921,FRA,MEX,LH,2020-11-29,2020-12-12,2020-05-22,312.0314999999999
495946,495946,FRA,PVG,CA,2021-02-21,2021-03-07,2020-04-22,1225.6544999999996
495990,495990,FRA,MAD,IB,2020-11-29,2020-12-07,2020-04-11,781.17
496045,496045,FRA,MAD,IB,2020-11-29,2020-12-12,2020-04-11,781.17
496105,496105,FRA,MEX,LH,2020-11-29,2020-12-15,2020-04-16,274.0675
496190,496190,FRA,LIS,LH,2020-11-29,2020-12-07,2020-05-16,175.52650000000008
496210,496210,FRA,MAD,IB,2020-11-29,2020-12-06,2020-04-11,781.17
496265,496265,FRA,GDN,LH,2020-11-29,2020-12-09,2020-04-11,293.1319999999999
496320,496320,FRA,GDN,LH,2020-11-29,2020-12-07,2020-04-11,293.1319999999999
496375,496375,FRA,EZE,LH,2020-11-29,2020-12-10,2020-04-11,181.73
496442,496442,FRA,EDI,LH,2020-11-29,2020-12-06,2020-04-23,312.844
496495,496495,AMS,SJO,KL,2020-11-29,2020-12-13,2020-04-21,418.9225
496593,496593,FRA,SHA,CA,2021-02-24,2021-03-10,2020-06-03,218.3400000000001
496604,496604,MUC,CPH,LH,2020-11-29,2020-12-04,2020-04-20,326.6805
496667,496667,DUS,SIN,SQ,2020-11-29,2020-12-12,2020-04-28,637.423
496730,496730,FRA,SIN,SQ,2020-11-29,2020-12-12,2020-05-06,124.88999999999993
496804,496804,FRA,JNB,SA,2020-11-29,2020-12-14,2020-05-25,507.17199999999985
496863,496863,JNB,CPT,SA,2020-11-29,2020-12-14,2020-05-29,210.78450000000004
496898,496898,MAD,SCL,IB,2020-11-29,2020-12-17,2020-05-09,390.1145
496925,496925,FRA,PVG,CA,2021-02-24,2021-03-10,2020-04-11,1305.9670000000006
497024,497024,FRA,BKK,TG,2020-11-29,2020-12-12,2020-05-25,628.5565
497060,497060,FRA,SIN,SQ,2020-11-29,2020-12-17,2020-05-06,124.88999999999993
497116,497116,FRA,LHR,BA,2020-11-29,2020-12-17,2020-05-07,460.72
497193,497193,JNB,CPT,SA,2020-11-29,2020-12-21,2020-05-29,216.5575
497232,497232,FRA,YYC,AC,2020-11-29,2020-12-23,2020-05-13,345.1285
497273,497273,FRA,YVR,LH,2020-11-29,2020-12-10,2020-04-29,649.4509999999998
497347,497347,FRA,JNB,SA,2020-11-29,2020-12-19,2020-05-18,543.7215000000001
497391,497391,FRA,YYC,AC,2020-11-29,2020-12-12,2020-05-07,344.5645
497448,497448,BKK,MDL,PG,2020-11-29,2020-12-21,2020-05-09,643.7434999999995
497493,497493,FRA,YUL,LH,2020-11-29,2020-12-11,2020-04-29,643.8910000000002
497550,497550,FRA,TLL,LH,2020-11-29,2020-12-13,2020-05-01,705.1139999999997
497623,497623,FRA,TLL,LH,2020-11-29,2020-12-07,2020-05-19,720.815
497688,497688,JNB,CPT,SA,2020-11-29,2020-12-09,2020-05-29,210.78450000000004
497743,497743,JNB,WDH,SA,2020-11-29,2020-12-13,2020-05-29,232.1905
497798,497798,JNB,CPT,SA,2020-11-29,2020-12-12,2020-05-29,210.78450000000004
497829,497829,LHR,DEN,BA,2020-11-29,2020-12-14,2020-05-05,724.9509999999998
497906,497906,DXB,HND,EK,2020-11-29,2020-12-10,2020-05-27,306.832
497928,497928,FRA,GRU,LA,2020-11-29,2020-12-09,2020-04-24,207.52000000000004
498024,498024,FRA,BKK,TG,2020-11-29,2020-12-16,2020-06-04,630.6675
498051,498051,FRA,LAS,LH,2020-11-29,2020-12-14,2020-05-07,475.1895
498083,498083,DXB,CPT,EK,2020-11-29,2020-12-16,2020-04-14,160.86499999999995
498160,498160,FRA,SIN,SQ,2020-11-29,2020-12-26,2020-05-06,124.88999999999993
498195,498195,FRA,MEX,LH,2020-11-28,2020-12-14,2020-04-16,294.7700000000001
498257,498257,MUC,DBV,LH,2020-11-28,2020-12-05,2020-04-23,471.959
498332,498332,FRA,YYC,AC,2020-11-28,2020-12-14,2020-05-13,341.0785
498379,498379,DXB,CPT,EK,2020-11-28,2020-12-16,2020-05-05,155.44000000000008
498430,498430,FRA,WAW,LO,2020-11-28,2020-12-05,2020-05-01,658.1870000000001
498485,498485,FRA,WAW,LO,2020-11-28,2020-12-03,2020-05-01,672.9070000000003
498525,498525,FRA,MEX,LH,2020-11-28,2020-12-17,2020-04-16,269.525
498620,498620,FRA,YUL,AC,2020-11-28,2020-12-07,2020-05-26,425.57599999999996
498642,498642,MUC,CPH,LH,2020-11-28,2020-12-05,2020-04-23,326.74049999999994
498711,498711,FRA,YUL,AC,2020-11-28,2020-12-10,2020-05-07,417.22900000000004
498740,498740,ZRH,OTP,LX,2020-11-28,2020-12-04,2020-04-11,135.71999999999994
498795,498795,YYC,YVR,AC,2020-11-28,2020-12-14,2020-04-11,187.105
498888,498888,FRA,TIA,LH,2020-11-28,2020-12-08,2020-05-19,720.815
498937,498937,FRA,YYC,AC,2020-11-28,2020-12-19,2020-05-13,332.1285
498998,498998,FRA,TLL,LH,2020-11-28,2020-12-06,2020-05-19,720.815
499041,499041,FRA,YYC,AC,2020-11-28,2020-12-12,2020-05-07,344.5645
499082,499082,MUC,DME,LH,2020-11-28,2020-12-05,2020-04-23,471.959
499143,499143,FRA,YUL,LH,2020-11-28,2020-12-10,2020-04-29,649.4509999999998
499189,499189,CDG,SCL,AF,2020-11-28,2020-12-13,2020-04-20,445.4085
499257,499257,AMS,LAX,KL,2020-11-28,2020-12-13,2020-05-03,338.47800000000007
499308,499308,FRA,SCL,LA,2020-11-28,2020-12-13,2020-04-29,1116.5080000000003
499371,499371,FRA,AUH,EY,2020-11-28,2020-12-14,2020-05-07,538.3109999999998
499448,499448,LEJ,FRA,LH,2020-11-28,2020-12-03,2020-05-29,198.9765
499503,499503,JNB,WDH,SA,2020-11-28,2020-12-13,2020-05-29,232.1905
499558,499558,JNB,WDH,SA,2020-11-28,2020-12-12,2020-05-29,232.1905
499582,499582,FRA,JNB,LH,2020-11-28,2020-12-14,2020-04-28,1024.8600000000004
499652,499652,FRA,CMN,LH,2020-11-28,2020-12-13,2020-05-13,172.49999999999991
499693,499693,FRA,SCL,LA,2020-11-28,2020-12-17,2020-04-29,1113.2450000000003
499767,499767,HAM,MAD,IB,2020-11-28,2020-12-06,2020-05-18,341.3909999999999
499802,499802,MAD,BOG,IB,2020-11-28,2020-12-17,2020-04-28,308.692
499843,499843,FRA,GRU,LA,2020-11-28,2020-12-12,2020-04-14,201.27
499943,499943,JNB,VFA,SA,2020-11-28,2020-12-18,2020-05-29,232.1905
499967,499967,FRA,JFK,LH,2020-11-28,2020-12-12,2020-04-28,1024.8600000000004
500031,500031,FRA,KEF,FI,2020-11-28,2020-12-10,2020-05-07,659.4155000000002
500085,500085,FRA,SIN,SQ,2020-11-28,2020-12-13,2020-05-06,124.88999999999993
500140,500140,FRA,SIN,SQ,2020-11-28,2020-12-17,2020-05-06,124.88999999999993
500195,500195,FRA,SIN,SQ,2020-11-28,2020-12-20,2020-05-06,124.88999999999993
500257,500257,FRA,YYZ,AC,2020-11-28,2020-12-07,2020-05-13,347.735
500291,500291,FRA,WDH,SW,2020-11-28,2020-12-13,2020-04-22,3875.358000000001
500361,500361,FRA,YYZ,AC,2020-11-28,2020-12-11,2020-05-07,344.5645
500436,500436,DXB,HND,EK,2020-11-28,2020-12-09,2020-05-27,306.832
500462,500462,FRA,AGP,LH,2020-11-28,2020-12-06,2020-04-28,236.36999999999995
500548,500548,JNB,CPT,SA,2020-11-28,2020-12-15,2020-05-29,216.5575
500575,500575,MUC,MAD,LH,2020-11-28,2020-12-12,2020-05-01,562.9619999999999
500654,500654,FRA,BKK,TG,2020-11-28,2020-12-10,2020-05-25,628.563
500669,500669,WAW,GDN,LO,2020-11-28,2020-12-12,2020-04-15,189.14599999999993
500720,500720,MAD,MEX,IB,2020-11-28,2020-12-11,2020-04-11,322.4240000000001
500816,500816,MAD,SCL,IB,2020-11-28,2020-12-14,2020-05-22,525.8900000000001
500871,500871,MAD,SCL,IB,2020-11-28,2020-12-13,2020-05-22,525.8900000000001
500913,500913,MAD,SCL,IB,2020-11-28,2020-12-16,2020-05-09,390.1145
500952,500952,FRA,JNB,SA,2020-11-28,2020-12-18,2020-04-23,527.0384999999999
501020,501020,FRA,SIN,SQ,2020-11-28,2020-12-16,2020-05-06,124.88999999999993
501051,501051,MUC,LCA,LH,2020-11-28,2020-12-13,2020-04-12,646.4159999999999
501106,501106,MUC,LCA,LH,2020-11-28,2020-12-06,2020-04-12,646.4159999999999
501180,501180,FRA,MEX,LH,2020-11-28,2020-12-21,2020-05-01,296.223
501215,501215,FRA,EZE,LH,2020-11-28,2020-12-14,2020-04-11,161.47999999999996
501290,501290,MAD,EZE,IB,2020-11-28,2020-12-12,2020-05-01,263.7399999999999
501373,501373,JNB,WDH,SA,2020-11-28,2020-12-15,2020-05-29,232.1905
501400,501400,MUC,MEX,LH,2020-11-28,2020-12-14,2020-05-01,562.6184999999998
501463,501463,FRA,CSX,CZ,2020-11-28,2020-12-04,2020-05-09,302.5299999999998
501491,501491,MUC,LCA,LH,2020-11-28,2020-12-08,2020-04-12,646.4159999999999
501577,501577,FRA,YYC,AC,2020-11-27,2020-12-18,2020-05-13,332.1285
501621,501621,MUC,KRK,LH,2020-11-27,2020-12-05,2020-05-02,484.275
501703,501703,JNB,WDH,SA,2020-11-27,2020-12-07,2020-05-29,232.1905
501711,501711,MUC,LCA,LH,2020-11-27,2020-12-05,2020-04-12,648.1659999999999
501793,501793,MAD,SCL,IB,2020-11-27,2020-12-15,2020-05-09,390.1145
501868,501868,JNB,WDH,SA,2020-11-27,2020-12-11,2020-05-29,232.1905
501923,501923,JNB,WDH,SA,2020-11-27,2020-12-08,2020-05-29,232.1905
501955,501955,FRA,SIN,SQ,2020-11-27,2020-12-12,2020-05-06,124.88999999999993
502026,502026,MAD,SCL,IB,2020-11-27,2020-12-12,2020-05-22,525.8900000000001
502065,502065,MUC,ARN,LH,2020-11-27,2020-12-01,2020-05-06,384.08249999999987
502143,502143,LEJ,FRA,LH,2020-11-27,2020-12-02,2020-05-29,198.9765
502198,502198,LEJ,FRA,LH,2020-11-27,2020-12-06,2020-05-29,199.3765
502223,502223,FRA,TLL,LH,2020-11-27,2020-12-01,2020-04-29,675.0275
502286,502286,FRA,YYC,AC,2020-11-27,2020-12-12,2020-05-07,344.5645
502343,502343,MAD,SCL,IB,2020-11-27,2020-12-18,2020-05-09,390.1145
502398,502398,AMS,GLA,KL,2020-11-27,2020-12-06,2020-05-09,204.7405
502443,502443,FRA,DXB,EK,2020-11-27,2020-12-08,2020-04-29,295.34
502513,502513,OSL,BGO,SK,2020-11-27,2020-12-10,2020-05-14,911.497
502573,502573,FRA,OSL,SK,2020-11-27,2020-12-10,2020-05-19,138.42000000000002
502615,502615,MUC,ATH,LH,2020-11-27,2020-12-05,2020-05-06,383.6825
502671,502671,FRA,YYC,AC,2020-11-27,2020-12-11,2020-05-07,344.5645
502720,502720,FRA,WAW,LH,2020-11-27,2020-12-05,2020-05-01,658.1870000000001
502755,502755,FRA,OPO,LH,2020-11-27,2020-12-07,2020-04-11,218.68499999999992
502835,502835,FRA,SIN,SQ,2020-11-27,2020-12-13,2020-05-06,124.88999999999993
502890,502890,FRA,SIN,SQ,2020-11-27,2020-12-20,2020-05-06,124.88999999999993
502948,502948,AMS,EDI,KL,2020-11-27,2020-12-06,2020-05-09,204.7405
502993,502993,FRA,YUL,LH,2020-11-27,2020-12-09,2020-04-29,649.4509999999998
503030,503030,MAD,MEX,IB,2020-11-27,2020-12-10,2020-04-11,322.4240000000001
503090,503090,FRA,MEX,LH,2020-11-27,2020-12-12,2020-04-16,294.7700000000001
503172,503172,FRA,BKK,TG,2020-11-27,2020-12-12,2020-05-13,629.413
503241,503241,DXB,HAN,EK,2020-11-27,2020-12-09,2020-05-27,306.832
503255,503255,FRA,MEX,LH,2020-11-27,2020-12-14,2020-04-16,294.7700000000001
503305,503305,FRA,LIS,TP,2020-11-27,2020-12-05,2020-04-11,305.138
503364,503364,FRA,MEX,LH,2020-11-27,2020-12-10,2020-04-15,276.25699999999995
503426,503426,FRA,ADD,ET,2020-11-27,2020-12-12,2020-04-22,2483.890000000001
503498,503498,STR,CPH,SK,2020-11-27,2020-12-05,2020-05-09,411.9235
503525,503525,FRA,BIO,LH,2020-11-27,2020-12-07,2020-04-11,342.85000000000014
503582,503582,TPE,CGK,CI,2020-11-27,2020-12-10,2020-04-13,302.48100000000005
503680,503680,TPE,MNL,CI,2020-11-27,2020-12-14,2020-05-26,635.3239999999997
503707,503707,FRA,AGP,LH,2020-11-27,2020-12-05,2020-04-28,236.36999999999995
503775,503775,FRA,ARN,LH,2020-11-27,2020-12-01,2020-05-11,174.02549999999997
503835,503835,DXB,RGN,EK,2020-11-27,2020-12-09,2020-05-16,493.40499999999986
503903,503903,JNB,WDH,SA,2020-11-27,2020-12-17,2020-05-29,232.1905
503911,503911,FRA,GRU,LH,2020-11-27,2020-12-13,2020-04-12,189.52
503989,503989,DUS,SVO,SU,2020-11-27,2020-12-13,2020-05-05,640.0505
504069,504069,FRA,JNB,SA,2020-11-27,2020-12-19,2020-05-30,580.2444999999999
504099,504099,MUC,JNB,SA,2021-01-14,2021-01-28,2020-05-05,1446.1989999999996
504178,504178,JNB,WDH,SA,2020-11-27,2020-12-14,2020-05-29,232.1905
504233,504233,JNB,WDH,SA,2020-11-27,2020-12-12,2020-05-29,232.1905
504277,504277,HAM,MAD,IB,2020-11-27,2020-12-07,2020-05-18,341.3909999999999
504320,504320,FRA,SIN,SQ,2020-11-27,2020-12-16,2020-05-06,124.88999999999993
504398,504398,JNB,WDH,SA,2020-11-27,2020-12-18,2020-05-29,232.1905
504422,504422,DUS,SIN,SQ,2020-11-27,2020-12-14,2020-04-28,639.914
504465,504465,MUC,PEK,CA,2021-02-16,2021-03-02,2020-04-16,1154.2340000000004
504520,504520,MUC,PEK,CA,2021-02-18,2021-03-02,2020-04-16,1156.9770000000005
504582,504582,FRA,JNB,SA,2020-11-27,2020-12-14,2020-04-23,551.337
504651,504651,FRA,PVG,CA,2021-02-21,2021-03-09,2020-05-07,1234.9310000000005
504703,504703,LHR,EWR,BA,2020-11-27,2020-12-10,2020-05-04,710.3430000000001
504761,504761,MUC,PEK,CA,2021-01-16,2021-01-30,2020-05-07,739.9784999999998
504834,504834,SVO,IKT,SU,2020-11-27,2020-12-13,2020-05-25,649.1730000000001
504857,504857,MUC,PVG,CA,2021-01-22,2021-02-06,2020-04-23,841.243
504903,504903,ZRH,AGP,LX,2020-11-26,2020-12-04,2020-04-14,290.8095
504972,504972,DUS,DXB,EK,2020-11-26,2020-12-11,2020-04-28,348.5589999999997
505010,505010,FRA,HAV,DE,2020-11-26,2020-12-12,2020-04-11,295.7700000000001
505073,505073,FRA,EDI,LH,2020-11-26,2020-11-30,2020-04-19,324.5705000000001
505147,505147,SIN,BNE,QF,2020-11-26,2020-12-18,2020-05-08,375.96200000000016
505204,505204,FRA,KEF,FI,2020-11-26,2020-12-04,2020-05-10,659.1370000000002
505259,505259,FRA,KRK,LH,2020-11-26,2020-12-09,2020-05-10,474.92850000000016
505310,505310,FRA,SIN,SQ,2020-11-26,2020-12-18,2020-05-06,124.88999999999993
505368,505368,MAD,SCL,IB,2020-11-26,2020-12-17,2020-05-09,390.1145
505444,505444,FRA,JNB,SA,2020-11-26,2020-12-12,2020-05-30,572.1344999999999
505479,505479,FRA,KRK,LH,2020-11-26,2020-12-04,2020-05-10,474.92850000000016
505531,505531,FRA,KEF,FI,2020-11-26,2020-12-07,2020-05-07,659.4119999999999
505565,505565,FRA,MEX,LH,2020-11-26,2020-12-17,2020-04-16,269.525
505632,505632,FRA,SCL,LA,2020-11-26,2020-12-17,2020-04-28,1107.0915000000002
505718,505718,JNB,CPT,SA,2020-11-26,2020-12-14,2020-05-29,210.78450000000004
505742,505742,FRA,PVG,CA,2021-01-22,2021-02-05,2020-04-28,1165.2450000000003
505797,505797,FRA,PVG,CA,2021-01-23,2021-02-05,2020-04-28,1165.2450000000003
505879,505879,BKK,RGN,TG,2020-11-26,2020-12-10,2020-05-25,599.1590000000012
505907,505907,FRA,AGP,LH,2020-11-26,2020-12-04,2020-04-28,323.82000000000016
505946,505946,MUC,LCA,LH,2020-11-26,2020-12-04,2020-04-12,648.1659999999999
506045,506045,TPE,MNL,CI,2020-11-26,2020-12-13,2020-05-26,635.3239999999997
506093,506093,FRA,LIS,LH,2020-11-26,2020-12-01,2020-05-19,167.21599999999995
506110,506110,YYC,YVR,AC,2020-11-26,2020-12-11,2020-04-11,183.184
506184,506184,MUC,PEK,CA,2021-02-23,2021-03-09,2020-04-30,1104.7035
506225,506225,FRA,MEX,LH,2020-11-26,2020-12-14,2020-04-16,294.7700000000001
506293,506293,FRA,OPO,LH,2020-11-26,2020-11-30,2020-04-29,216.024
506374,506374,YYC,YVR,AC,2020-11-26,2020-12-19,2020-05-25,148.111
506412,506412,SIN,BNE,QF,2020-11-26,2020-12-12,2020-05-08,380.50750000000005
506467,506467,FRA,PVG,CA,2021-01-10,2021-01-29,2020-05-08,1105.3925000000004
506526,506526,FRA,YYZ,AC,2020-11-26,2020-12-11,2020-05-12,347.09650000000005
506570,506570,FRA,ZRH,LH,2020-11-26,2020-12-04,2020-05-01,658.1870000000001
506653,506653,JNB,WDH,SA,2020-11-26,2020-12-10,2020-05-29,232.1905
506708,506708,JNB,WDH,SA,2020-11-26,2020-12-11,2020-05-29,232.1905
506763,506763,LEJ,FRA,LH,2020-11-26,2020-12-07,2020-05-29,199.3765
506779,506779,FRA,CTU,CA,2021-01-15,2021-01-30,2020-04-20,366.96
506852,506852,HAM,FCO,EW,2020-11-26,2020-12-01,2020-05-08,441.85850000000016
506913,506913,MUC,BKK,TG,2020-11-26,2020-12-08,2020-05-14,911.497
506954,506954,SGN,RGN,VN,2020-11-26,2020-12-10,2020-04-30,1007.119
507007,507007,FRA,PVG,CA,2021-02-01,2021-02-18,2020-04-28,1103.7855000000004
507072,507072,FRA,PVG,CA,2021-01-16,2021-01-29,2020-05-08,1141.9050000000002
507127,507127,FRA,PVG,CA,2021-01-15,2021-01-29,2020-05-08,1141.9050000000002
507180,507180,FRA,SIN,SQ,2020-11-26,2020-12-16,2020-05-06,124.88999999999993
507239,507239,MUC,PEK,CA,2021-01-16,2021-01-26,2020-05-10,805.5164999999997
507313,507313,JNB,WDH,SA,2020-11-26,2020-12-17,2020-05-29,232.1905
507352,507352,FRA,YYZ,AC,2020-11-26,2020-12-19,2020-05-13,333.8785
507407,507407,FRA,YYC,AC,2020-11-26,2020-12-20,2020-05-13,331.6285
507441,507441,FRA,CTU,CA,2021-01-10,2021-01-25,2020-04-22,404.9145
507505,507505,MUC,MAD,IB,2020-11-26,2020-12-04,2020-05-01,558.0989999999998
507572,507572,FRA,YYZ,AC,2020-11-26,2020-12-06,2020-05-13,347.735
507607,507607,DXB,MCT,EK,2020-11-26,2020-12-04,2020-04-23,238.99100000000004
507688,507688,FRA,SKG,LH,2020-11-26,2020-12-06,2020-05-19,724.6555000000002
507736,507736,FRA,YYC,AC,2020-11-26,2020-12-10,2020-05-12,347.09650000000005
507791,507791,FRA,YYC,AC,2020-11-26,2020-12-09,2020-05-12,348.75000000000006
507835,507835,MUC,MEX,LH,2020-11-26,2020-12-11,2020-05-01,562.9619999999999
507915,507915,FRA,YUL,AC,2020-11-26,2020-12-05,2020-05-26,429.07599999999996
